neg_dic,Up,Down,total,Polarity Score,Polarity
fed/NNG;금리/NNG;인상/NNG;가능성/NNG;배제/NNG,8,16,24,0.3260150872011167,Dovish
수록/NNG,240,329,569,0.4756451120259454,Dovish
달인/NNG,15,13,28,0.752342508925654,Dovish
리먼브라더스사태/NNG,32,51,83,0.4091169721739504,Dovish
발급/NNG,206,257,463,0.5226389724780549,Dovish
개표/NNG,11,11,22,0.6520301744022334,Dovish
아젠다/NNG,8,10,18,0.5216241395217869,Dovish
소설/NNG,12,12,24,0.6520301744022334,Dovish
구조변화/NNG,27,40,67,0.4401203677215076,Dovish
신용경색/NNG;완화/NNG,2,18,20,0.0724477971558037,Dovish
진전/NNG,211,324,535,0.4246245888854051,Dovish
제품/NNG;가격/NNG;상승/NNG,8,9,17,0.5795823772464298,Dovish
보호무역/NNG,18,35,53,0.3353298039782915,Dovish
매운/VA,3,38,41,0.0514760664001763,Dovish
금융지주사/NNG,60,76,136,0.5147606640017633,Dovish
장남/NNG,11,10,21,0.7172331918424568,Dovish
순환기/NNG,12,11,23,0.7113056448024364,Dovish
유동성/NNG;증가/NNG,8,11,19,0.4742037632016244,Dovish
커브/NNG,254,373,627,0.4440098238556764,Dovish
결사/NNG,13,13,26,0.6520301744022335,Dovish
최애/NNG,9,16,25,0.3667669731012563,Dovish
기로/NNG,21,19,40,0.7206649296024688,Dovish
비영리단체/NNG,24,44,68,0.3556528224012182,Dovish
수출/NNG;모멘텀/NNG,7,19,26,0.2402216432008228,Dovish
대응력/NNG,34,33,67,0.6717886645356345,Dovish
내몰리/VV,34,31,65,0.7151298686992238,Dovish
대차대조표/NNG;축소/NNG,9,11,20,0.5334792336018274,Dovish
부금/NNG,12,19,31,0.4118085312014106,Dovish
진작/NNG;효과/NNG,14,22,36,0.4149282928014213,Dovish
명심/NNG,12,11,23,0.7113056448024364,Dovish
노후자금/NNG,18,48,66,0.2445113154008375,Dovish
국고채/NNG;금리/NNG;급락/NNG,3,21,24,0.0931471677717476,Dovish
엑스포/NNG,13,19,32,0.4461259088015282,Dovish
출입/NNG,21,27,48,0.5071345800906261,Dovish
메이저/NNG,14,27,41,0.3380897200604173,Dovish
기념행사/NNG,12,30,42,0.2608120697608934,Dovish
기회비용/NNG,16,21,37,0.4967848947826541,Dovish
시장주체/NNG,18,28,46,0.4191622549728643,Dovish
입찰/NNG,745,661,1406,0.7348902873368591,Dovish
요구불예금/NNG,269,353,622,0.496872852448161,Dovish
a+등급/NNG,15,54,69,0.1811194928895092,Dovish
정책/NNG;완화/NNG,18,19,37,0.617712796802116,Dovish
출구/NNG,20,19,39,0.6863475520023511,Dovish
속성/NNG,27,34,61,0.517788667907656,Dovish
배우/NNG,23,25,48,0.5998677604500549,Dovish
앞선다/VV,9,10,19,0.5868271569620102,Dovish
외증/NNG,8,9,17,0.5795823772464298,Dovish
캘린더/NNG,13,24,37,0.3531830111345431,Dovish
행이/NNG,25,65,90,0.2507808363085513,Dovish
분열/NNG,13,20,33,0.4238196133614518,Dovish
납세자/NNG,14,15,29,0.6085614961087512,Dovish
스태프/NNG,2,16,18,0.0815037718002791,Dovish
미래/NNG;위험/NNG,1,19,20,0.0343173776001175,Dovish
레인/NNG,9,44,53,0.1333698084004568,Dovish
주택/NNG;확대/NNG,7,19,26,0.2402216432008228,Dovish
행동주의/NNG,20,38,58,0.3431737760011755,Dovish
마음껏/MAG,8,12,20,0.4346867829348224,Dovish
크기/NNG,48,57,105,0.5490780416018808,Dovish
비관/NNG,88,89,177,0.6447039926673769,Dovish
채안펀드/NNG,7,55,62,0.0829856585602842,Dovish
매입량/NNG,10,12,22,0.5433584786685279,Dovish
매해/MAG,11,10,21,0.7172331918424568,Dovish
주택가격/NNG;상승/NNG,51,50,101,0.6650707778902781,Dovish
만나/NNG,19,19,38,0.6520301744022335,Dovish
코드/NNG,41,39,80,0.6854676192433736,Dovish
함의/NNG,21,56,77,0.2445113154008376,Dovish
떠넘기/VV,10,9,19,0.7244779715580372,Dovish
인구증가율/NNG,6,49,55,0.0798404295186408,Dovish
루머/NNG,15,19,34,0.5147606640017633,Dovish
소비세/NNG,10,52,62,0.1253904181542756,Dovish
외국인지분율/NNG,16,24,40,0.4346867829348224,Dovish
소리/NNG,40,40,80,0.6520301744022335,Dovish
등급간/NNG,10,33,43,0.1975849013340101,Dovish
대출/NNG;규제/NNG;강화/NNG,10,12,22,0.5433584786685279,Dovish
광업/NNG,22,19,41,0.7549823072025862,Dovish
인상기/NNG,51,67,118,0.4963214760375209,Dovish
기대/NNG;멀/VA,10,9,19,0.7244779715580372,Dovish
해암/NNG,6,11,17,0.3556528224012182,Dovish
반감/NNG,24,27,51,0.5795823772464297,Dovish
교전/NNG,7,10,17,0.4564211220815634,Dovish
스캔들/NNG,12,24,36,0.3260150872011167,Dovish
비추/VV,96,107,203,0.5849990349777048,Dovish
전월세/NNG,343,359,702,0.6229703337603512,Dovish
리스트/NNG,35,54,89,0.4226121500755217,Dovish
내심/NNG,18,20,38,0.5868271569620102,Dovish
집수리/NNG,3,26,29,0.0752342508925654,Dovish
분화/NNG,8,9,17,0.5795823772464298,Dovish
장수/NNG,10,12,22,0.5433584786685279,Dovish
알아볼/VV,4,17,21,0.1534188645652314,Dovish
논문/NNG,23,109,132,0.1375843487270768,Dovish
노령/NNG,6,11,17,0.3556528224012182,Dovish
거치기간/NNG,7,13,20,0.3510931708319719,Dovish
중국은행/NNG,7,15,22,0.3042807480543756,Dovish
조금/MAG,535,469,1004,0.743787085938582,Dovish
유로존/NNG;경기/NNG;회복/NNG,4,14,18,0.1862943355434952,Dovish
정화/NNG,13,16,29,0.5297745167018147,Dovish
표출/NNG,32,30,62,0.6954988526957158,Dovish
실세/NNG,40,39,79,0.6687488968228036,Dovish
이격도/NNG,4,13,17,0.2006246690468411,Dovish
리그/NNG,20,67,87,0.1946358729558906,Dovish
농금채/NNG,8,11,19,0.4742037632016244,Dovish
베이시스/NNG,15,18,33,0.5433584786685278,Dovish
접근방법/NNG,16,32,48,0.3260150872011167,Dovish
이동/NNG,469,434,903,0.7046132529830588,Dovish
위기/NNG;넘/VV,10,15,25,0.4346867829348223,Dovish
영국채/NNG,92,87,179,0.6895031729310975,Dovish
교부/NNG,7,12,19,0.3803509350679695,Dovish
고용창출/NNG,68,93,161,0.4767532457994826,Dovish
감독/NNG,192,238,430,0.5260075356522219,Dovish
잠재/NNG;성장률/NNG;하락/NNG,9,20,29,0.2934135784810051,Dovish
재미/NNG,35,32,67,0.7131580032524429,Dovish
랜덤/NNG,7,19,26,0.2402216432008228,Dovish
아쉬움/NNG,18,28,46,0.4191622549728643,Dovish
원조/NNG,17,16,33,0.6927820603023731,Dovish
조기상환/NNG,62,56,118,0.7218905502310442,Dovish
굳건/NNG,21,31,52,0.4416978600789324,Dovish
소호/NNG,31,35,66,0.5775124401848354,Dovish
채권시장/NNG;금리/NNG;인하/NNG,5,32,37,0.1018797147503489,Dovish
고기/NNG,11,15,26,0.4781554612283045,Dovish
채권투자/NNG,562,780,1342,0.4697961000180195,Dovish
이루어져야/VV,16,20,36,0.5216241395217869,Dovish
투자/NNG;감소/NNG,11,23,34,0.3118405181923725,Dovish
안채/NNG,17,27,44,0.410537517216221,Dovish
위탁운용사/NNG,10,22,32,0.2963773520010152,Dovish
결손/NNG,71,80,151,0.5786767797819823,Dovish
대략/NNG,10,12,22,0.5433584786685279,Dovish
퇴임/NNG,20,41,61,0.3180634997084066,Dovish
이자비용/NNG;줄/VV,7,14,21,0.3260150872011167,Dovish
만기금액/NNG,102,109,211,0.6101566769635579,Dovish
신탁등기/NNG,4,70,74,0.037258867108699,Dovish
고군분투/NNG,8,10,18,0.5216241395217869,Dovish
나눈/VV,71,80,151,0.5786767797819823,Dovish
소외/NNG,137,136,273,0.6568245139198969,Dovish
선제/NNG;금리/NNG;내리/VV,7,13,20,0.3510931708319719,Dovish
부조화/NNG,2,18,20,0.0724477971558037,Dovish
상주/NNG,10,9,19,0.7244779715580372,Dovish
개양/NNG,6,11,17,0.3556528224012182,Dovish
여론조사/NNG,44,49,93,0.5854964831366994,Dovish
장단기물/NNG,8,18,26,0.2897911886232149,Dovish
수요층/NNG,33,44,77,0.4890226308016751,Dovish
원천징수/NNG,22,21,43,0.6830792303261494,Dovish
조정대상지역/NNG,11,23,34,0.3118405181923725,Dovish
불능/NNG,12,12,24,0.6520301744022334,Dovish
기원/NNG,13,13,26,0.6520301744022335,Dovish
인내심/NNG,44,48,92,0.5976943265353807,Dovish
선형/NNG,6,15,21,0.2608120697608934,Dovish
종속회사/NNG,16,18,34,0.5795823772464298,Dovish
소재산업/NNG,13,13,26,0.6520301744022335,Dovish
신용정보회사/NNG,3,16,19,0.1222556577004187,Dovish
은행/NNG;위험/NNG,8,17,25,0.3068377291304628,Dovish
만기보유/NNG,33,62,95,0.3470483186334469,Dovish
가도/NNG,9,9,18,0.6520301744022334,Dovish
밀어주/VV,8,11,19,0.4742037632016244,Dovish
커뮤니케이션/NNG,98,89,187,0.7179658100159425,Dovish
제약요인/NNG,27,37,64,0.4758058029421703,Dovish
골목/NNG,43,38,81,0.7378236184025274,Dovish
재연/NNG,42,37,79,0.7401423601322651,Dovish
구조조정/NNG;지연/NNG,9,8,17,0.7335339462025127,Dovish
과다/NNG,42,81,123,0.3380897200604174,Dovish
종가/NNG,1401,1573,2974,0.5807338044103809,Dovish
타인/NNG,7,16,23,0.2852632013009771,Dovish
알릴/VV,10,24,34,0.2716792393342639,Dovish
대내외/NNG;위험/NNG,11,13,24,0.551717839878813,Dovish
공헌/NNG,74,102,176,0.4730414990761302,Dovish
선거/NNG,412,363,775,0.7400452668146563,Dovish
사회경제/NNG,18,25,43,0.4694617255696081,Dovish
생산자/NNG;물가/NNG;하락/NNG,3,16,19,0.1222556577004187,Dovish
안전자산/NNG,642,885,1527,0.4729981604138236,Dovish
불화/NNG,10,9,19,0.7244779715580372,Dovish
단기물/NNG,662,711,1373,0.6070941989511655,Dovish
코코본드/NNG,13,77,90,0.1100830164575199,Dovish
유념/NNG,21,50,71,0.2738526732489381,Dovish
사드/NNG,16,39,55,0.2674995587291214,Dovish
금리/NNG;인상/NNG;우려/NNG;완화/NNG,3,15,18,0.1304060348804467,Dovish
발행재개/NNG,4,20,24,0.1304060348804467,Dovish
유동성함정/NNG,3,42,45,0.0465735838858738,Dovish
열광/NNG,10,11,21,0.5927547040020305,Dovish
그날/NNG,13,16,29,0.5297745167018147,Dovish
별관/NNG,13,53,66,0.1599319295703591,Dovish
펀더멘털/NNG;나쁘/VA;않/VX,2,23,25,0.0566982760349768,Dovish
하한/NNG,14,106,120,0.086117192845578,Dovish
혹시/MAG,30,32,62,0.6112782885020939,Dovish
안정성/NNG,441,431,872,0.6671584847131902,Dovish
입수/NNG,23,21,44,0.7141282862500653,Dovish
드렸/VV,31,39,70,0.5182803950376728,Dovish
워크/NNG,13,53,66,0.1599319295703591,Dovish
선반영/NNG,232,247,479,0.6124332002482518,Dovish
삭제/NNG,84,104,188,0.5266397562479579,Dovish
하도급/NNG,31,55,86,0.3675079164812588,Dovish
회복/NNG;확대/NNG,4,16,20,0.1630075436005583,Dovish
영업현금흐름/NNG,36,36,72,0.6520301744022334,Dovish
특수/NNG,258,275,533,0.6117228545300955,Dovish
어쩔/VV,37,35,72,0.6892890415109326,Dovish
경영지표/NNG,8,10,18,0.5216241395217869,Dovish
유동성/NNG,1670,1893,3563,0.5752194354208823,Dovish
합수/NNG,1,83,84,0.0078557852337618,Dovish
자금/NNG;압박/NNG,6,12,18,0.3260150872011167,Dovish
학년/NNG,6,24,30,0.1630075436005583,Dovish
장기부채/NNG,8,10,18,0.5216241395217869,Dovish
투자/NNG;부진/NNG,10,9,19,0.7244779715580372,Dovish
결정시/NNG,58,135,193,0.2801314823357744,Dovish
모디/NNG,10,48,58,0.1358396196671319,Dovish
크라카타우/NNG,4,45,49,0.0579582377246429,Dovish
특수채/NNG,1185,1276,2461,0.6055295898641432,Dovish
고맙/VA,19,19,38,0.6520301744022335,Dovish
임시직/NNG,6,11,17,0.3556528224012182,Dovish
자료/NNG,12137,14481,26618,0.546487827271591,Dovish
복제/NNG,374,514,888,0.4744344070553216,Dovish
스쿨/NNG,18,17,35,0.6903848905435414,Dovish
매출/NNG;최대/NNG,11,10,21,0.7172331918424568,Dovish
물가/NNG;안정/NNG;금융안정/NNG,11,21,32,0.3415396151630747,Dovish
단기영역/NNG,45,78,123,0.376171254462827,Dovish
깐깐/NNG,11,21,32,0.3415396151630747,Dovish
물가/NNG;전망/NNG;하향/NNG,7,10,17,0.4564211220815634,Dovish
응원/NNG,64,67,131,0.62283479345885,Dovish
복리채/NNG,6,15,21,0.2608120697608934,Dovish
국채입찰/NNG,108,137,245,0.5140091885798629,Dovish
돼지/NNG,10,15,25,0.4346867829348223,Dovish
금은/NNG,9,8,17,0.7335339462025127,Dovish
횡령/NNG,34,41,75,0.5407079495042911,Dovish
기축통화국/NNG,11,25,36,0.2868932767369827,Dovish
복리이자/NNG,11,14,25,0.512309422744612,Dovish
중소기업/NNG;성장/NNG,6,21,27,0.1862943355434952,Dovish
태어난/VV,15,13,28,0.752342508925654,Dovish
놀이/NNG,7,19,26,0.2402216432008228,Dovish
분양보증/NNG,9,28,37,0.2095811274864321,Dovish
최저임금/NNG,219,313,532,0.4562128057319142,Dovish
매출원가/NNG,10,12,22,0.5433584786685279,Dovish
보유고/NNG,5,16,21,0.2037594295006979,Dovish
오산/NNG,10,16,26,0.4075188590013959,Dovish
매몰/NNG,9,10,19,0.5868271569620102,Dovish
수익성/NNG;하락/NNG,13,12,25,0.7063660222690863,Dovish
상품명/NNG,1,16,17,0.0407518859001395,Dovish
세탁기/NNG,16,20,36,0.5216241395217869,Dovish
국고채/NNG;금리/NNG;하락/NNG,35,42,77,0.5433584786685279,Dovish
예금자보호/NNG,22,23,45,0.623681036384745,Dovish
시사점/NNG,101,109,210,0.6041747487580329,Dovish
어찌/MAG,20,34,54,0.3835471614130785,Dovish
오차/NNG,8,60,68,0.0869373565869644,Dovish
실익/NNG,8,10,18,0.5216241395217869,Dovish
발권/NNG,4,22,26,0.1185509408004061,Dovish
저점/NNG,441,398,839,0.7224756455059924,Dovish
안타깝/VA,20,21,41,0.6209811184783176,Dovish
글로벌/NNG;경기/NNG;둔화/NNG;우려/NNG,14,19,33,0.4804432864016457,Dovish
기울여야/VV,26,30,56,0.565092817815269,Dovish
자산총계/NNG,23,33,56,0.4544452730682233,Dovish
아태/NNG,17,30,47,0.3694837654945989,Dovish
국제/NNG;유가/NNG;급락/NNG,9,9,18,0.6520301744022334,Dovish
신용정보원/NNG,19,36,55,0.3441270364900677,Dovish
실험/NNG,24,24,48,0.6520301744022334,Dovish
코픽스/NNG;상승/NNG,10,24,34,0.2716792393342639,Dovish
전성시대/NNG,8,19,27,0.2745390208009404,Dovish
bei/NNG,56,112,168,0.3260150872011167,Dovish
투기등급/NNG,51,47,98,0.7075221041385937,Dovish
담보인정비율/NNG,12,16,28,0.4890226308016751,Dovish
슬라이드/NNG,5,30,35,0.1086716957337055,Dovish
금리/NNG;인상/NNG;미루/VV,8,9,17,0.5795823772464298,Dovish
대폭/NNG,10,16,26,0.4075188590013959,Dovish
중저가/NNG,35,40,75,0.5705264026019543,Dovish
축구/NNG,15,39,54,0.2507808363085513,Dovish
의혹/NNG,43,51,94,0.5497509313587459,Dovish
낮/VA;완화/NNG,5,13,18,0.2507808363085513,Dovish
중진/NNG,21,22,43,0.622392439202132,Dovish
에스/NNG,231,226,457,0.6664556207385661,Dovish
델타/NNG,16,22,38,0.4742037632016244,Dovish
크레센도/NNG,3,31,34,0.0630996942969903,Dovish
상속세/NNG,125,113,238,0.7212723168166298,Dovish
중국발/NNG,28,29,57,0.6295463752849151,Dovish
건전화/NNG,23,28,51,0.5355962146875489,Dovish
인적분할/NNG,13,13,26,0.6520301744022335,Dovish
활용도/NNG,44,50,94,0.5737865534739655,Dovish
재정/NNG;확대/NNG,25,23,48,0.7087284504372103,Dovish
만호/NNG,40,53,93,0.4920982448318743,Dovish
저해/NNG,71,85,156,0.5446369692065716,Dovish
국채/NNG;금리/NNG;넘/VV,9,16,25,0.3667669731012563,Dovish
아름다운/VA,10,9,19,0.7244779715580372,Dovish
타당/NNG,88,82,170,0.6997396993584944,Dovish
대출실행일/NNG,12,64,76,0.1222556577004187,Dovish
거칠/VV,11,10,21,0.7172331918424568,Dovish
일시/NNG,46,47,93,0.6381571919681435,Dovish
보증비율/NNG,11,46,57,0.1559202590961862,Dovish
경차/NNG,8,10,18,0.5216241395217869,Dovish
마시/VV,16,20,36,0.5216241395217869,Dovish
실무회의/NNG,6,15,21,0.2608120697608934,Dovish
지수/NNG;내리/VV,76,69,145,0.7181781631097065,Dovish
사흘/NNG,82,90,172,0.5940719366775905,Dovish
가계/NNG;대출/NNG;증가/NNG,50,61,111,0.5344509626247815,Dovish
엿보인다/VV,11,10,21,0.7172331918424568,Dovish
대응책/NNG,40,56,96,0.4657358388587382,Dovish
분과/NNG,15,29,44,0.3372569867597759,Dovish
발행세/NNG,6,18,24,0.2173433914674111,Dovish
금리연동/NNG,4,14,18,0.1862943355434952,Dovish
미국발/NNG,92,84,176,0.7141282862500653,Dovish
생활고/NNG,11,12,23,0.5976943265353807,Dovish
전산/NNG,163,169,332,0.628881174127598,Dovish
액화석유가스/NNG,20,19,39,0.6863475520023511,Dovish
간신히/MAG,26,23,49,0.7370775884546988,Dovish
명칭/NNG,68,65,133,0.6821238747592596,Dovish
단순화/NNG,11,10,21,0.7172331918424568,Dovish
해요/VV,11,22,33,0.3260150872011167,Dovish
부동산/NNG;대출/NNG;부실/NNG,7,11,18,0.4149282928014213,Dovish
적자국채발행/NNG,16,17,33,0.6136754582609257,Dovish
불공정거래/NNG,10,9,19,0.7244779715580372,Dovish
표준/NNG,67,58,125,0.7532072704301663,Dovish
의거/NNG,12,26,38,0.3009370035702616,Dovish
실업률/NNG;낮/VA,12,12,24,0.6520301744022334,Dovish
증권자금/NNG,8,24,32,0.2173433914674112,Dovish
경영실태평가/NNG,7,11,18,0.4149282928014213,Dovish
디스카운트/NNG,30,37,67,0.5286731143801893,Dovish
예상/NNG;상승/NNG,17,16,33,0.6927820603023731,Dovish
금리/NNG;인상/NNG;가능성/NNG;배제/NNG,18,25,43,0.4694617255696081,Dovish
중장기영역/NNG,17,18,35,0.6158062758243317,Dovish
막차/NNG,18,21,39,0.5588830066304858,Dovish
우산/NNG,38,75,113,0.330361955030465,Dovish
경기민감/NNG,10,15,25,0.4346867829348223,Dovish
가리킨다/VV,13,17,30,0.4986113098370021,Dovish
안전판/NNG,24,64,88,0.2445113154008375,Dovish
채권/NNG;가격/NNG;금리/NNG;반대/NNG,10,9,19,0.7244779715580372,Dovish
조원/NNG,1321,1372,2693,0.6277929011555032,Dovish
약세장/NNG,39,34,73,0.7479169647555032,Dovish
시스템/NNG;위험/NNG,10,40,50,0.1630075436005583,Dovish
조급/NNG,9,22,31,0.2667396168009137,Dovish
즐기/VV,27,27,54,0.6520301744022334,Dovish
증시자금/NNG,10,12,22,0.5433584786685279,Dovish
소극적/VAX,73,69,142,0.6898290250922181,Dovish
재정/NNG;지출/NNG;확대/NNG,22,23,45,0.623681036384745,Dovish
플랫/NNG,12,22,34,0.3556528224012182,Dovish
가격변수/NNG,41,70,111,0.3819033878641653,Dovish
해치/VV,20,18,38,0.7244779715580372,Dovish
매수금액/NNG,10,9,19,0.7244779715580372,Dovish
공청회/NNG,5,28,33,0.1164339597146845,Dovish
완연/NNG,25,39,64,0.4179680605142522,Dovish
추석/NNG,28,34,62,0.5369660259783099,Dovish
주대/NNG,8,14,22,0.3725886710869905,Dovish
단언/NNG,23,30,53,0.4998898003750456,Dovish
직접/NNG,300,262,562,0.7465994363384353,Dovish
공히/MAG,29,35,64,0.5402535730761364,Dovish
강요/NNG,8,10,18,0.5216241395217869,Dovish
학자/NNG,17,16,33,0.6927820603023731,Dovish
외부/NNG;압력/NNG,9,8,17,0.7335339462025127,Dovish
평일/NNG,34,56,90,0.3958754630299275,Dovish
대두/NNG,143,131,274,0.7117581293093084,Dovish
종목군/NNG,6,30,36,0.1304060348804467,Dovish
공포지수/NNG,31,38,69,0.5319193528018221,Dovish
평론가/NNG,11,10,21,0.7172331918424568,Dovish
해외/NNG;투자/NNG;확대/NNG,10,9,19,0.7244779715580372,Dovish
관심주/NNG,1,17,18,0.0383547161413078,Dovish
최대한/MAG,26,48,74,0.3531830111345431,Dovish
mmf/NNG,563,684,1247,0.5366856552462828,Dovish
알차/VA,3,17,20,0.1150641484239235,Dovish
분별/NNG,20,20,40,0.6520301744022335,Dovish
시가/NNG,74,103,177,0.4684488631627697,Dovish
crb/NNG,174,227,401,0.4997940543876151,Dovish
증시주변자금/NNG,16,14,30,0.7451773421739811,Dovish
밀컨글로벌콘퍼런스/NNG,7,12,19,0.3803509350679695,Dovish
총거래량/NNG,122,168,290,0.4734981028397172,Dovish
지배주주/NNG,12,19,31,0.4118085312014106,Dovish
당했/VV,9,11,20,0.5334792336018274,Dovish
본질/NNG,77,76,153,0.6606095188022629,Dovish
자금/NNG;공급/NNG;위축/NNG,1,19,20,0.0343173776001175,Dovish
국공채/NNG,156,227,383,0.4480912211751032,Dovish
인하/NNG;불확실성/NNG;높/VA,4,13,17,0.2006246690468411,Dovish
녹수/NNG,6,11,17,0.3556528224012182,Dovish
유출/NNG,497,593,1090,0.5464738561178921,Dovish
방지/NNG,213,191,404,0.7271331264276216,Dovish
표본/NNG,13,12,25,0.7063660222690863,Dovish
세후/NNG,35,57,92,0.4003694053347048,Dovish
세수/NNG,412,403,815,0.6665916423169236,Dovish
베스트/NNG,76,73,149,0.6788259349941062,Dovish
편익/NNG,31,39,70,0.5182803950376728,Dovish
목돈/NNG,81,93,174,0.567897248672913,Dovish
블록딜/NNG,14,65,79,0.1404372683327887,Dovish
중앙/NNG,476,420,896,0.7389675309891979,Dovish
사회보장/NNG,40,38,78,0.6863475520023511,Dovish
서비스업/NNG;생산/NNG;증가/NNG,5,14,19,0.2328679194293691,Dovish
급여통장/NNG,12,16,28,0.4890226308016751,Dovish
영업이익/NNG;상승/NNG,14,15,29,0.6085614961087512,Dovish
욕심/NNG,15,23,38,0.4252370702623262,Dovish
자산관리자/NNG,10,10,20,0.6520301744022335,Dovish
올리/NNG,7,10,17,0.4564211220815634,Dovish
지니/NNG,25,31,56,0.5258307858082528,Dovish
임계/NNG,19,40,59,0.3097143328410609,Dovish
금융안정/NNG;위험/NNG,9,13,22,0.4514055053553924,Dovish
민간/NNG;소비/NNG;투자/NNG;위축/NNG,5,14,19,0.2328679194293691,Dovish
저하/NNG,530,499,1029,0.6925370589843362,Dovish
경기동향보고서/NNG,19,30,49,0.4129524437880812,Dovish
중산층/NNG,52,53,105,0.6397277182814366,Dovish
자유무역/NNG,15,17,32,0.5753207421196178,Dovish
비전통적/VAX,12,34,46,0.2301282968478471,Dovish
이윤/NNG,30,38,68,0.5147606640017633,Dovish
근로자수/NNG,7,12,19,0.3803509350679695,Dovish
말국/NNG,7,13,20,0.3510931708319719,Dovish
신용스프레드/NNG,731,1250,1981,0.3813072459904261,Dovish
경감/NNG;효과/NNG,13,13,26,0.6520301744022335,Dovish
부각/NNG,729,665,1394,0.7147819505853056,Dovish
화학제품/NNG,23,28,51,0.5355962146875489,Dovish
가동률/NNG,134,118,252,0.7404410455076212,Dovish
물리/NNG,16,22,38,0.4742037632016244,Dovish
동요/NNG,8,12,20,0.4346867829348224,Dovish
크레딧/NNG;시장/NNG;약세/NNG,9,11,20,0.5334792336018274,Dovish
일괄/NNG,71,96,167,0.4822306498183185,Dovish
aa+등급/NNG,14,13,27,0.7021863416639438,Dovish
크레딧/NNG;강세/NNG,14,22,36,0.4149282928014213,Dovish
이차보전/NNG,19,19,38,0.6520301744022335,Dovish
분모/NNG,15,22,37,0.4445660280015228,Dovish
모여/VV,59,55,114,0.6994505507223959,Dovish
부채/NNG;상환능력/NNG;저하/NNG,4,16,20,0.1630075436005583,Dovish
